tid,pathhash,sid,pid,tm,cpathhash,st,du
1464555023,195381554,681008168,960733886,1537402200000,875917495,1,360207322
119290689,594427726,1019298652,1810899357,1537402260000,231786897,1,1595282218
1778081847,57497692,142247393,1729779847,1537402320000,1431467659,1,1016363973
1620948027,1442191055,324457684,201576232,1537402380000,20094719,0,1687662712
1103243338,1403704789,1190820921,532087022,1537402440000,1332210474,0,1248234350
1600667055,2030036700,137460818,1995619265,1537402500000,1760126453,1,1864869682
1819776360,255334292,752684363,2123444693,1537402560000,773662650,1,1641415002
623247230,1380806038,355115154,1151844284,1537402620000,1324578393,1,2003534796
931496835,1311146128,464676531,812446698,1537402680000,737077247,1,1362546706
1496949625,236840983,1376790324,893504292,1537402740000,561480862,1,1087081975
330382173,680712932,895281180,694452085,1537402800000,857068247,1,225344427
1604353554,1437941060,1210830415,912672706,1537402860000,1785397234,0,373928166
8805846,81412691,963815509,1659367709,1537402920000,1346201722,1,111374580
717176949,1997353766,1288235781,1374754488,1537402980000,27084827,0,530042637
336371513,1301352406,640113647,124323713,1537403040000,2011997442,1,843512726
773989906,1631086936,1944978632,1987169128,1537403100000,1239183618,0,1804379080
1757880885,278240974,980138431,888655833,1537403160000,1710265848,1,1504642150
1047460013,879583678,1431530910,1954471782,1537403220000,1025309396,1,1646464088
752001567,777379084,1950701640,243194708,1537403280000,931480286,0,926434463
1776409896,297602875,204684384,2044366277,1537403340000,515184459,1,1728579441
1926096844,1607792885,1768792843,1316557528,1537403400000,1402433372,1,737945227
797814020,702846463,1105322512,199449817,1537403460000,1229202732,0,1149377174
171802996,464064894,1932274274,657381435,1537403520000,1107217291,0,302977067
6444850,1373419525,1716093734,212683148,1537403580000,509891820,0,718068661
11939193,1714550218,1523457748,370370379,1537403640000,671046933,0,1309238149
1687940142,1765795529,888473870,837108062,1537403700000,170144208,0,482052083
1720339,460201727,812586739,1881901842,1537403760000,585324508,0,1234250905
16868310,769530879,364639279,1427040229,1537403820000,1604002113,0,38262958
1217875525,1787079037,1813187653,1353530305,1537403880000,574268151,1,1832532108
423583818,552936351,1471086700,1810742349,1537403940000,154319946,0,13803304
802243390,702061917,890545344,556488341,1537404000000,71706941,0,1771667101
2033968586,48208774,929383713,363509958,1537404060000,865667596,0,1306834002
1354083458,270095066,1806431167,50699452,1537404120000,2125062626,1,620557167
285133380,1068586139,245765246,1292040526,1537404180000,726181440,1,510147134
542365801,2051120548,341138954,1270038388,1537404240000,1973233403,1,63387985
1029472813,1866875501,1936722816,1237825806,1537404300000,282265585,1,1297836716
1048855692,1249875355,1117519786,1409545055,1537404360000,1212116343,0,2119891622
1671507048,687059528,454305524,850551034,1537404420000,1478150312,0,1833848849
1473771722,1992550266,2014461570,1740846921,1537404480000,263885523,1,1714113641
262445056,1898155970,710190911,379645464,1537404540000,1030684756,1,1348453796
1606286799,1325144078,198499365,621300254,1537404600000,359368949,1,1006227006
375457936,1910438136,943454742,1296456465,1537404660000,1409154977,0,1432536094
854487022,1292838001,1899223686,842179210,1537404720000,1944201789,0,1207608476
686989583,259219561,1839337592,2146338580,1537404780000,1110031167,1,1456339771
730923082,550302731,800281454,379478400,1537404840000,900636745,0,1912960603
1201173334,586127428,1652807864,997055773,1537404900000,1063980005,1,1628998132
497208183,1223850219,790722099,173214986,1537404960000,27362884,1,1523553211
2122049087,1825738663,1632413663,1194893830,1537405020000,1725165248,1,503642634
452121674,416841088,1636050357,1483298597,1537405080000,1412794598,1,257608605
1337192014,1567705314,637241618,2082781203,1537405140000,741730375,0,2077528955
35534346,1537471098,1490509465,122114483,1537405200000,1947896119,1,812553708
1387210478,1876443073,1328238652,195984832,1537405260000,547201549,0,236304360
455785638,1670546046,785570251,224100622,1537405320000,1138410383,0,875313400
210281271,1560940633,1213818572,501705927,1537405380000,1421866327,0,1497018177
1515638188,2087785333,1473205473,1526970878,1537405440000,936653983,0,1128948651
1846501247,671471369,1055096410,782505238,1537405500000,977552154,0,1014982340
424398527,390689829,252553541,1208203046,1537405560000,268084911,1,1406014249
829149076,1678046232,1041365481,501609049,1537405620000,1922930974,1,838473569
9797126,844112759,739973450,1304117943,1537405680000,1727361096,0,1426963578
556281560,915500720,2074820378,1132307065,1537405740000,599984672,1,505021446
1022081840,313239742,688005825,1744189907,1537405800000,103103526,0,1225038340
1906879951,658909832,137225802,1704237553,1537405860000,1374066265,0,1206051975
538592647,1627396964,70323523,1420232606,1537405920000,652433136,0,1205445235
1267655902,670663110,454104863,290579508,1537405980000,767904468,1,1180244251
1432569632,1259174396,1276709283,1116094714,1537406040000,227755469,0,762384154
690052870,1498438472,1325056130,1809194904,1537406100000,1219273867,0,335359181
194707680,1349182676,2102368942,120478350,1537406160000,1424082571,1,1403700359
1387380406,658404420,2108763062,2017085051,1537406220000,656479172,0,1944702768
124888672,760357227,37926966,1064265473,1537406280000,891786282,1,155361948
517355658,1514476350,1397381784,1333810223,1537406340000,1623009085,0,303240439
319558327,1583353301,1466785259,1565740893,1537406400000,775514090,1,1894369629
1297502382,171493374,1876682596,1371957475,1537406460000,778731861,0,1646371921
1383178166,806511723,1250442005,627318073,1537406520000,2067180044,1,1478797373
1400856767,1450652220,417301556,1707582034,1537406580000,1293241549,0,580673921
1183231938,504053874,2032079962,953082513,1537406640000,1262854901,1,252277567
238357312,1101048445,664070838,1665197552,1537406700000,1158258131,1,20853837
33533830,1702143276,1813666644,477533894,1537406760000,1611241809,0,538185145
510276116,914507705,443384617,445918232,1537406820000,1436633036,1,1908043086
121167003,1014486152,1664576493,1095088856,1537406880000,14183023,0,42544488
1522095831,910599202,1963862935,1042786867,1537406940000,775445710,1,769432223
696933920,712974096,1187903677,252480153,1537407000000,1946988038,1,651802632
259564670,1682681674,1965445467,517254671,1537407060000,1422238463,0,1833789138
707157673,288958772,1754444726,1852777344,1537407120000,1990519794,0,780934299
1409160703,1150963491,355518265,1528195520,1537407180000,2028265136,1,1855026648
2097905212,364597300,1265900909,783191662,1537407240000,150138649,0,1191654595
754177595,1987375157,1776374725,389993238,1537407300000,634297796,1,1961501712
402009651,1991371192,658532887,45023307,1537407360000,613298587,1,1561063579
2034182655,65586123,1446983876,1412601264,1537407420000,1413623320,1,292641216
1042790962,2130192211,990897274,539690370,1537407480000,593415583,1,480490520
1489743810,540325452,1976804832,1959910454,1537407540000,1902237905,0,1961002599
485937598,1715248762,434398524,2035616217,1537407600000,1392794732,1,1363793720
1807648168,980697799,1273143001,1418555530,1537407660000,1258372214,0,1408974251
212890971,856055143,1898325501,2075809815,1537407720000,1949298838,1,1967355409
889891977,475603167,402249858,2045036434,1537407780000,426394307,0,1281414889
352598575,1250142026,20224131,1261031890,1537407840000,2135449562,1,673586830
225672073,139566260,903525611,764419760,1537407900000,1000966072,0,1058609221
1594138273,1926004335,95396809,1912821769,1537407960000,151593342,0,405215542
1617838096,138776324,1208442275,1758008124,1537408020000,2050339061,0,1579957528
750029115,214187874,1528923159,1683662486,1537408080000,1823409783,1,1094523823
384515747,657736958,867988177,443934570,1537408140000,1428475041,1,1345483087
4766562,892555958,1182908789,91912419,1537408200000,1076641925,0,1873091796
661119548,1896622931,1401316767,335708295,1537408260000,216856121,0,480903748
2095064787,2095486832,391183339,1529115495,1537408320000,646910062,0,1855610584
2114289475,113411247,1485891705,1681920301,1537408380000,837457281,0,589273327
2081652693,406765571,2107443224,572145572,1537408440000,1158676965,0,725680028
1040776996,1293680734,138817329,609656250,1537408500000,1574877131,1,1894601438
1231799381,1497377679,1904783235,1810458830,1537408560000,2083999882,0,611520720
271800170,809300666,1984513847,1241529534,1537408620000,1082309267,1,402405659
724608044,1621002296,899543194,1138697171,1537408680000,1835073088,0,2032891036
602423811,429075478,1944798106,1363560175,1537408740000,811597470,1,808228639
426960147,2061543916,897848096,1640296160,1537408800000,1863374262,1,272678513
88646218,1128132589,711540569,1062186835,1537408860000,2144665602,0,1396431506
810267739,1916575798,633240419,685558284,1537408920000,1171802656,1,1391624125
79782883,1250121181,1292738535,205721196,1537408980000,51554940,1,1399794302
1924949331,1721246982,1892627171,1515833950,1537409040000,1272883899,0,1816725203
1704491411,1896305732,1328718765,1802066694,1537409100000,1293677337,1,116734858
1551945522,2106592975,1862383967,1074263646,1537409160000,438589491,0,1732238286
93740343,2052910813,1107412069,1534694976,1537409220000,1823541245,0,1896232624
1038677529,716487794,1314838582,246273275,1537409280000,1947185929,0,2077742806
1139814130,597307515,713312506,1864387098,1537409340000,770010802,1,1603177117
1464191502,987249254,1020154737,398457879,1537409400000,1850954068,0,363023858
1530446316,865059288,1193471756,1222768327,1537409460000,1439394198,0,403170294
1208825205,253601149,26540753,648786246,1537409520000,120360571,0,1710814638
1125964210,944140566,1534754611,2030937207,1537409580000,1551446957,0,1471948789
1605851606,1267556427,1585239756,1758056825,1537409640000,223693919,0,771418758
361268035,871160466,352083716,1848125895,1537409700000,1072377306,1,1787189503
477376212,859654796,1440621772,231202600,1537409760000,821576394,0,1774720883
1293203138,2123960023,201719260,635371680,1537409820000,1293226111,0,2068598972
1485089044,84113572,1626343059,2032169857,1537409880000,76659128,1,441001942
2053996178,11249189,159290353,1515877023,1537409940000,1263668904,0,370475881
1795816257,1649320501,959629210,125994398,1537410000000,603305436,1,884860061
454884231,136393487,116669570,1572256205,1537410060000,554348863,1,548554586
126189538,1863702030,467796378,702025003,1537410120000,93199773,0,1147805316
1326393666,643290333,1396721535,1204481453,1537410180000,1899600175,0,1766869737
947553027,684566052,352367347,2129442232,1537410240000,308433917,0,1473981203
1197251633,1552326679,1551629761,1383519982,1537410300000,1902671237,0,403174823
462526099,2142565033,1304589447,1783568981,1537410360000,2113748097,0,629454893
2075952726,1764996806,2101249621,2113604623,1537410420000,1651162064,0,379303133
530486389,983595261,220454978,1188401255,1537410480000,755210740,1,350059321
107915280,1825719826,1571798597,575935098,1537410540000,1367937032,0,798310141
258535644,221111433,347978868,307829448,1537410600000,1518331471,1,940857381
1093864783,459718907,1041109062,616674002,1537410660000,2109839984,1,1351478315
508512860,925973605,1179792105,2038522556,1537410720000,502848122,0,596910004
1954985045,106999035,1569754439,1593458942,1537410780000,530539368,0,479920916
1161322357,1237912220,757708014,1777238524,1537410840000,1848289347,1,1865859824
257459516,304354378,704106237,1880078449,1537410900000,993370665,0,159475521
504807594,332873513,90567568,131872530,1537410960000,795321555,0,98826337
800088638,1236444285,1541525668,1096485705,1537411020000,1834361038,0,823914581
1680503330,2100440237,566113173,1330247343,1537411080000,2017797638,0,343812839
1150058854,1148255190,366252104,1889057031,1537411140000,1346343363,0,324169305
573958827,391135083,1003292107,997033037,1537411200000,914374969,1,549293029
1930240356,613784740,271095942,1552341957,1537411260000,1176164144,0,1323434987
442125849,1885922916,1624972302,1048098469,1537411320000,1989811701,1,1106681476
2037764568,37981645,605052357,1365767549,1537411380000,105579928,1,418958713
1042306518,1342346098,238762799,1358343316,1537411440000,1824837049,0,672746064
2133655103,442199874,1345900725,839998248,1537411500000,718571091,1,1807015220
2107577743,1173346575,1267149311,102174918,1537411560000,52514534,1,943573036
1242027525,1948810915,2104973502,735937428,1537411620000,1604247316,0,1752461090
788625466,1753714541,1095273238,177140066,1537411680000,787122337,1,2059572982
2144838275,36657658,2029680286,375466577,1537411740000,1423983012,1,746074699
127791068,405896924,1309335839,596470015,1537411800000,1267105885,1,1481818223
1095352419,164332069,1991278377,951031848,1537411860000,929697158,1,1650813924
400103862,1408482749,873634936,2103569237,1537411920000,573200870,1,1819940427
1277933280,1046665075,1324829744,1921242091,1537411980000,1670313965,1,1275035040
1058876963,1399701152,1204296383,2003463579,1537412040000,567294307,0,527829831
418179060,1020155847,485845532,871790326,1537412100000,1281025083,1,40170008
896982466,901205084,777457133,193388045,1537412160000,136157810,0,122155649
292138977,748842359,1208532123,1893960929,1537412220000,749282235,0,333392524
515809288,1926673338,394785440,2112233878,1537412280000,372469954,1,1371495133
2030411960,899929247,949684105,333040629,1537412340000,1200470358,0,1822525972
208043846,1371376476,2068897588,457247584,1537412400000,610454273,0,431506362
1693226694,2003147568,1164799006,504582810,1537412460000,516537656,1,1160649162
1796047085,1871612052,1023268896,153646652,1537412520000,237344028,0,368342628
1192923170,231311211,795242171,429353573,1537412580000,169833205,1,1261198850
1470358122,1975873209,79438382,768192757,1537412640000,1697752980,0,996125997
